id,ma_khach_hang,noi_dung_binh_luan,noi_dung_binh_luan_stopword,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,sentiment_label,positive_score,negative_score,sentiment,lenght,day_of_week,time_group,day_group
18317,1377,"mặt nạ này lạ nhất mình từng dùng, có 2 cái quai để móc lên tai, bên dưới còn có 1 lớp để đắp cằm nữa. Đắp xong da cũng khá mềm mại.",mặt_nạ lạ móc lớp đắp cằm đắp mềm_mại,2024-10-17,19:39,5,308500018,positive,0,0,positive,37,Thursday,2,3
18318,3959,"Kem bí và ít thấm vào da như quảng cáo, thoa lên nặng mặt và có lớp nhờn, thạch nghệ thấm và thoáng hơn",bí thấm quảng_cáo nặng_mặt lớp nhờn thạch_nghệ thấm thoáng,2023-07-17,14:52,4,422205673,positive,0,0,positive,58,Monday,2,1
18319,258,Giao hàng nhanh. Mới đặt 2 ngày là có. Giá rẻ. Tẩy trang khá sạch,hàng có_giá rẻ_tẩy sạch,2021-07-31,11:46,5,422211447,positive,2,0,positive,23,Saturday,2,1
18320,1653,"mình dùng chai này lần thứ 3 rồi rồi đều mua ở hasaki nhưng hôm nay hơi thất vọng chút, hộp thì xộc xệch, sản phẩm bị dính bụi dơ, so với chai cũ mình đang sài và chai mới thì 2 sản phẩm in khác nhau làm mình hơi hoang mang, mong chất luợng vẫn ok.",hôm hơi thất_vọng hộp xộc_xệch dính bụi dơ cũ hơi chất luợng,2022-12-06,22:59,3,318900019,neutral,0,1,neutral,60,Tuesday,2,3
18321,2633,"Mình da hỗn hợp thiên dầu xài cũng khá là ok, kiềm dầu tốt, giá rẻ",hỗn_hợp thiên_dầu kiềm dầu tốt giá rẻ,2023-06-25,8:24,5,422208345,positive,2,0,positive,37,Sunday,3,3
18322,2672,"Bông đợt vừa rồi mình mua mỏng ơi là mỏng luôn, rất dễ bong ra nữa",đợt mỏng mỏng,2021-12-17,10:18,2,422203807,negative,0,0,negative,13,Friday,2,2
18323,322,không ý_kiến,không,2020-09-19,19:56,5,422208807,positive,0,0,positive,5,Saturday,2,1
18324,2300,"Mua chai nhỏ về dùng thử, xịt lên mát và thoải mái, nước ko mùi nên tạo cảm giác như rửa mặt vậy.",thử xịt mát thoải_mái không_mùi cảm_giác rửa mặt,2018-03-10,14:22,5,100150059,positive,0,0,positive,48,Saturday,2,1
18325,671,MÌNH RẤT THÍCH HASAKI VÀ SP TẨY TRANG NÀY,thích sản_phẩm_tẩy,2023-05-04,19:05,5,422216594,positive,2,0,positive,18,Thursday,2,3
18326,1344,"Mình ở Long Khánh Đồng Nai, giao trong 3,5 ngày là nhận được. Hộp đựng ngoài hơi móp xíu, chắc đơn vị vận chuyển hơi mạnh tay với em nó. Bên trong được quấn túi hơi rất kỹ, gỡ lớp băng keo xong cũng mệt xỉu luôn. Ngay cả miếng mặt nạ tặng kèm cũng quấn túi hơi. Cảm thấy Hashaki đóng gói hàng ưng ý. Chất lượng thì không bàn cãi. 5 sao cho khâu đóng gói và chăm sóc khách hàng.",hộp đựng hơi móp_xíu vận_chuyển hơi quấn túi hơi kỹ_gỡ lớp băng mệt_xỉu mặt_nạ tặng kèm quấn túi hơi hashaki đóng_gói hàng ưng_ý_chất_lượng không_bàn_cãi khâu đóng_gói chăm_sóc,2020-10-22,15:03,5,422211878,positive,2,0,positive,176,Thursday,2,3
18327,800,"Sp này thì khỏi chê rồi ạ, dùng cực êm",chê cực êm,2020-12-04,12:23,3,200400004,neutral,0,1,neutral,10,Friday,2,2
18328,2466,"GIao hàng rất nhanh, sẽ quay lại review chất lượng sau :3",hàng review,2019-06-18,16:19,5,308500015,positive,1,0,positive,11,Tuesday,2,3
18329,1477,"sp xài ổn hơi khô da, nên xài kèm dưỡng ẩm, mình hay sd size 50ml đã mua xài lại nhiều lần",ổn hơi khô kèm_dưỡng ẩm,2021-09-19,19:35,5,204900159,positive,1,0,positive,23,Sunday,2,3
18330,2927,"mặt nạ nhiều tinh chất, tiếc tinh chất nên tui thoa tinh chất dư lên mặt trước r mới đắp mặt nạ lên. dùng thường thì thấy cấp ẩm cho da tốt nha, da tui bị mụn nội tiết, trộm vía đắp em này dịu dịu",mặt_nạ chất tiếc_chất chất_dư lên_mặt đắp mặt_nạ ẩm tốt mụn nội_tiết trộm_vía_đắp dịu dịu,2024-04-29,23:25,5,422209704,positive,1,0,positive,89,Monday,2,1
18331,2646,xài okkk lắm m.n từ khi xài mê lun e này giá cũng ok nữaaaaa nha,ok sử_dụng_mê giá ổn,2022-03-01,7:51,5,422203301,positive,2,0,positive,20,Tuesday,3,3
18332,692,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ",dễ_dàng thoải_mái thư_giãn,2023-04-30,16:22,5,422202253,positive,2,0,positive,26,Sunday,2,3
18333,3812,"rẻ nhưng tốt, không bị rách bông sau khi dùng",rẻ tốt không_bị rách,2024-01-13,12:03,5,422205181,positive,1,0,positive,20,Saturday,2,1
18334,1103,chai này là chai tẩy trang duy nhất mà mình mua lại 5 lần. Mình dùng hồi da còn nhiều mụn viêm hai bên má tới giờ cảm thấy rất oke. Mình treatment với aha với azelaic acid thì khi dùng chai này rất êm mà nó mang lại cho mình cảm giác chỉ thích dùng mỗi chai này thui í. Nch thích lắmm rcm mng mua nhaa,tẩy hồi mụn viêm má treatment azelaic_acid êm cảm_giác thích nói_chuyện thích rcm,2023-02-06,20:15,5,422204657,positive,2,1,positive,81,Monday,2,1
18335,1157,Bản này màu tím đậm cho da mụn trộm vía đắp rất ưng lành tính trên da mặt mình nha mng ơii rất nhièu dưỡng chất,màu tím đậm mụn trộm_vía_đắp ưng_lành_tính mặt nhièu,2024-05-30,15:13,5,422207787,positive,0,0,positive,52,Thursday,2,3
18336,3328,"Sản phẩm quá tệ, cảm giác như bị lừa đảo vậy.",tệ_cảm_giác lừa_đảo,2023-12-17,20:05,1,293500043,negative,0,3,negative,19,Sunday,2,3
18337,383,Sản phẩm rất tốt,tốt,2023-10-31,16:05,5,422208976,positive,2,0,positive,3,Tuesday,2,3
18338,2422,"mặt nạ dùng tốt, có giảm mụn",mặt_nạ tốt,2021-09-02,12:36,5,308500037,positive,2,0,positive,10,Thursday,2,3
18339,128,"Chai màu xám này dành cho da nhiều dầu. Tẩy trang sạch, nhưng dùng xong sẽ hơi nhớt nếu tiếp xúc với nước.",màu xám dầu_tẩy sạch hơi nhớt tiếp_xúc,2023-10-22,15:21,4,422211446,positive,1,0,positive,38,Sunday,2,3
18340,2349,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",dễ_dàng thoải_mái thư_giãn,2023-05-01,12:01,5,422205162,positive,2,0,positive,26,Monday,2,1
18341,1192,"giá rẻ, mình sd 1 tuần là quen mình thấy da mụn sài cũng được, không sao, finish phải gọi là đỉnh nhe:3 mướt mượt dữ lắm luon, nâng tone nhẹ 9/10",giá rẻ tuần mụn không_finish gọi_là đỉnh mướt_mượt nâng tông nhẹ,2022-05-15,14:31,5,422215804,positive,2,0,positive,64,Sunday,2,3
18342,242,"sợ tốt ,thẩm thấu nhanh wa , hk gây nhờn rít khó chịu , wa tuyệt",sợ tốt thẩm_thấu không_tấc_dụng rít khó_chịu,2021-10-12,17:26,5,422209663,positive,1,1,positive,44,Tuesday,2,3
18343,689,Kem đỉnh thật xoa vô là mát,đỉnh vô mát,2023-04-30,20:01,5,422200236,positive,0,0,positive,11,Sunday,2,3
18344,3896,Sản phẩm rất hiệu quả,hiệu_quả,2024-10-08,11:56,5,422211490,positive,1,0,positive,8,Tuesday,2,3
18345,1000,Mik da dầu mụn ẩn vùng chữ T mik cảm thấy xài k phù hợp tha lên cảm thấy hơi nóng đã v nổi cả đống mụn nx xĩu Mik khuyên các bạn lên mạng tìm hỉu kĩ loại này nếu hợp vs da thì sài rất oke lấy đấy❤️,dầu mụn_ẩn chữ không_phù_hợp hơi nóng nổi đống mụn nhận_xét xĩu khuyên mạng kĩ_loại hợp ổn đấyêu,2021-08-15,21:59,5,422207826,positive,3,2,positive,96,Sunday,2,3
18346,2515,"Chất lượng không tốt, không khuyên bất kỳ ai mua.",chất_lượng không_tốt không_khuyên,2018-09-21,11:32,3,422217292,neutral,2,1,neutral,33,Friday,2,2
18348,661,"tôi đã mua và sd rất lâu sp này của shop hàng chính hãng giá cả rẻ hơn thị trường, giao hàng nhanh",lâu_sản_phẩm shop hàng hãng giá_cả rẻ hàng,2023-07-12,15:23,5,100230057,positive,0,0,positive,42,Wednesday,2,2
18349,351,Giá cả OK. Chất lượng thì khá tốt. Cho 5* em này .,giá_cả chất_lượng tốt,2019-09-24,23:44,5,422203776,positive,2,0,positive,21,Tuesday,2,3
18350,3984,"Kem lỏng dễ trét hơn các loại kem khác, không mùi",lỏng trét,2024-02-02,20:10,5,331300023,positive,0,0,positive,9,Friday,2,2
18351,3702,da căn bóng rất thích,bóng,2020-05-18,20:15,5,201600141,positive,0,0,positive,4,Monday,2,1
18352,706,Mình rất thích hasaki và sản phẩm tẩy trang này,thích sản_phẩm_tẩy,2023-04-28,18:32,5,200400003,positive,2,0,positive,18,Friday,2,2
18353,248,Hàng đóng gói kĩ càng,hàng đóng_gói,2021-09-05,20:23,5,205100146,positive,0,0,positive,13,Sunday,2,3
18354,2535,"Sản phẩm lành tính cho da mụn, nhạy cảm, giúp làm sạch mà vẫn giữ độ ẩm cho da. Sẽ tiếp tục dùng lâu dài.",lành_tính mụn nhạy_cảm giúp sạch độ_ẩm lâu_dài,2020-11-15,16:03,5,204100019,positive,1,0,positive,46,Sunday,2,3
18355,3393,ngày đầu tiên xài. mùi rất là thơm luôn.,xài mùi thơm,2022-11-24,20:08,5,204100024,positive,1,0,positive,12,Thursday,2,3
18356,2082,"mẫu bao bì mới hay sao, mình thấy khác đợt trước",mẫu bì đợt,2024-05-04,14:09,5,224100029,positive,0,0,positive,10,Saturday,2,1
18357,708,"SỬ.DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",dễ_dàng thoải_mái thư_giãn,2023-04-29,10:13,5,422205164,positive,2,0,positive,26,Saturday,2,1
18358,2818,mình cần pass lại serum chưa sài dọt nào chưa bóc tem,không_sử_dụng dọt,2023-05-22,11:09,5,318900002,positive,0,0,positive,17,Monday,2,1
18359,229,"Dòng này hay bị nổi bọt, hơi khó chịu",dòng nổi bọt hơi,2022-01-21,23:48,3,422211446,neutral,0,1,neutral,16,Friday,2,2
18360,140,"Mình da dầu mụn nhạy cảm dùng đc em này nha, massage ko cần mạnh chỉ cần kĩ thôi, nhất là vùng chữ T, 2 bên cánh mũi ý. Trc khi dùng mng nhớ làm ẩm mặt nha, ko là massage vừa đau vừa ko ra qq gì :))) Cứ chăm tẩy da chết 1 tuần/lần là ổn. Da bạn nào khoẻ thỳ 2 lần/tuần nè",dầu mụn nhạy_cảm kĩ chữ cánh mũi_ý ẩm_mặt không_là đau không_quằn_què chăm_tẩy chết tuần ổn khỏe tuần,2023-05-31,14:53,3,245500001,neutral,1,2,neutral,101,Wednesday,2,2
18361,551,không ý_kiến,không,2021-12-10,20:24,5,224100009,positive,0,0,positive,5,Friday,2,2
18362,2942,Sản phầm dùng rất là thích,phầm thích,2023-04-21,13:07,5,200500283,positive,1,0,positive,10,Friday,2,2
18363,2833,đánh giá sản phẩm này thì mình cảm thấy sử dụng cũng rất an toàn với làn da nhạy cảm như mình thì không có gì để bàn nữa những vết thâm khi do mụn để lại mình kiên trì sử dụng sao vài tuần thì cảm thấy những vết thâm ấy nọ biến mất cũng dần mờ hẳn ra gia đình bắt đầu trắng hơn mịn hơn và đều màu hơn Xinh hẳn ra mà shop để tặng bông tẩy trang nhưng sau khi nhận hàng mở ra xem thì không có huhu nhưng mà thôi đánh giá trên shop năm sao ủng hộ,toàn làn nhạy_cảm bàn vết thâm_mụn kiên_trì tuần vết_thâm nọ_biến dần mờ hẳn đình_bắt_đầu trắng mịn màu hẳn shop tặng bông_tẩy hàng shop,2022-05-27,11:38,5,318900002,positive,1,1,positive,136,Friday,2,2
18364,650,"Sp tốt , giá thành khá oke la , phù hợp cho ai bắt đầu sài BHA , dùng 1 thời gian sẽ thấy hiệu quả❤️quá đi là uiiiiiiiiii sẽ mau lại nhiều lần",tốt giá_thành ổn_phù_hợp thời hiệu quảyêu đi ui,2021-11-24,9:32,5,100240016,positive,5,0,positive,47,Wednesday,3,2
18365,217,"Phù hợp với da treatment như mình. Kem chống nắng hoá học nên cần tẩy trang kĩ, khuyên các bạn nên dùng dầu tẩy trang để sạch hơn",treatment chống nắng hoá_học cần_tẩy kĩ_khuyên dầu_tẩy sạch,2024-10-23,9:38,5,422222786,positive,3,0,positive,59,Wednesday,3,2
18366,3277,"Đắp mặt nạ thì không phải đắp một vài lần mà đánh giá được hiệu quả hay không đâu nha. Hasaki gói hàng tốt mua đủ loại để đắp luôn nè. Xài miếng Retinol trước không rát hay nóng da, đắp xong da ẩm hơn bình thường. Tinh chất đủ với mình, còn dư lại nhưng mình k muốn bôi thêm mắc công rửa.",đắp mặt_nạ đắp hiệu_quả không_đâu gói hàng tốt đắp retinol không_rát nóng_đắp ẩm chất dư không_muốn bôi mắc,2022-05-07,0:09,3,422209636,neutral,2,3,neutral,107,Saturday,3,1
18367,3898,Nhận hàng nhanh. Đúng giờ. Hàng mẫu mới. Nhân viên giao hàng thân thiện!,hàng hàng mẫu hàng,2021-12-18,15:54,5,422211490,positive,1,0,positive,18,Saturday,2,1
18368,1163,nào giờ mình ko xài chống nắng mới xài được một tuần nay cái mê nâng tông da đã lắm em này giá hời mà xài ok thật da mình dầu mà bôi từ sáng tới chiều mặt vẫn khô ráo ko đỗ dầu luôn nên mua nha mn,không_chống nắng tuần mê nâng_tông giá hời ổn dầu bôi chiều mặt khô_ráo không_đỗ dầu,2021-11-19,6:59,5,223600034,positive,3,0,positive,84,Friday,3,2
18369,3658,"sau khi dùng loại mơ thì mình nghĩ sp của hãng này đều hạt rất to và thô, nhg mà loại này dùng thích hơn nha mng ơi, hạt rất mềm ko gây khô rát da, đã v còn thơm nữa (ko phải thơm hoá học nhé)",mơ hãng hạt thô thích hạt mềm không_gây khô_rát thơm thơm hoá_học,2023-08-14,4:48,5,100220037,positive,3,1,positive,65,Monday,3,1
18370,1105,"Dùng qua nhiều loại sản phẩm sữa rửa mặt thì sản phẩm này là dùng tốt nhất da không bị căng cứng sau khi rửa, kiềm dầu rất tốt lại là dược mỹ phẩm an toàn và lành tính cho da đây là sản phẩm chân ái dành cho những ai đang bị mụn và nhiều dầu.",sữa rửa mặt tốt không_bị căng cứng_rửa kiềm dầu tốt dược_mỹ_phẩm toàn lành_tính chân_ái mụn dầu,2023-02-12,3:28,5,422211389,positive,4,0,positive,95,Sunday,3,3
18371,2445,"Sản phẩm chất lượng,giá hạt dẻ. Mình cảm nhận tuyệt vời sau lần đầu sử dụng nha.Mua 1 miếng đắp thử da căng mượt, hôm sau rửa mặt lên tông trắng sắng hẳn, thích lắm luôn. Giờ tiếp tục đạt em này nữa nè.",chất_lượng giá hạt_dẻ cảm_nhận đầu miếng đắp thử căng mượt hôm rửa mặt tông trắng_sắng hẳn thích,2020-07-27,7:54,5,308500004,positive,3,0,positive,96,Monday,3,1
18372,686,"Su dung dễ dàng ,rat thoải mái ,thu giản tột độ",dễ_dàng thoải_mái_giản,2023-04-30,11:25,5,422202253,positive,0,0,positive,22,Sunday,2,3
18373,792,Tốt,tốt,2021-05-15,1:45,5,422212871,positive,1,0,positive,3,Saturday,3,1
18374,65,"Sp dùng cho da khô rất tốt. Mình xài gần hết rồi mới đánh giá đây. Da mình rất khô, trời lạnh là khô ráp, bong vảy, nứt ngứa luôn. Dùng sp toner - serum - dưỡng ẩm của Klair thấy ok quá trời. Da dịu liền",khô tốt khô_trời lạnh khô_ráp vảy nứt ngứa toner serum_dưỡng ẩm ổn dịu liền,2022-01-26,11:20,5,318900011,positive,3,1,positive,75,Wednesday,2,2
18375,107,"Sữa chống nắng thấm nhanh, làm trắng da hơn như kiểu đánh thêm 1 lớp phấn mỏng, có mùi cồn nên ko thích, mình vẫn thích sữa chống nắng của anessa hơn",sữa chống nắng thấm trắng kiểu đánh lớp phấn_mỏng mùi cồn không_thích thích sữa chống nắng anesa,2019-09-30,8:00,4,223600010,positive,2,1,positive,96,Monday,3,1
18376,688,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ",dễ_dàng thoải_mái thư_giãn,2023-04-29,16:44,5,422205164,positive,2,0,positive,26,Saturday,2,1
18377,2341,Sử dụng dễ dàng rất thoải mái thư giãn tốc độ,dễ_dàng thoải_mái thư_giãn,2023-05-02,10:27,5,308500004,positive,2,0,positive,26,Tuesday,2,3
18378,654,Sản phẩm tốt nên dùng nha mọi người,tốt,2023-12-05,12:06,5,100230064,positive,1,0,positive,3,Tuesday,2,3
18380,2339,mùi hương dễ chịu làm mát nhanh giá thành ỏn,mùi hương_dễ_chịu mát giá_thành,2023-05-02,10:57,5,308500018,positive,1,0,positive,31,Tuesday,2,3
18381,737,ok,ổn,2022-11-02,15:09,4,100230059,positive,1,0,positive,2,Wednesday,2,2
18382,2366,"Sử dụng dễ dàng, thoải mái",dễ_dàng,2023-04-30,13:23,5,308500018,positive,0,0,positive,7,Sunday,2,3
18383,128,"Chai màu xám này dành cho da nhiều dầu. Tẩy trang sạch, nhưng dùng xong sẽ hơi nhớt nếu tiếp xúc với nước.",màu xám dầu_tẩy sạch hơi nhớt tiếp_xúc,2023-10-22,15:21,4,205100137,positive,1,0,positive,38,Sunday,2,3
18384,2363,Sử dụng dễ dàng. Rất thoải mái. Thư giản tột độ.,dễ_dàng thoải_mái thư_giản,2023-04-30,14:09,5,308500015,positive,0,0,positive,26,Sunday,2,3
18385,1383,không ý_kiến,không,2022-03-18,14:08,5,422207826,positive,0,0,positive,5,Friday,2,2
18386,2077,chân ái cho đi du lịch vừa chống nắng vừa nâng tông da luôn,chân_ái đi lịch chống nắng nâng tông,2019-06-30,14:18,5,249500027,positive,2,0,positive,36,Sunday,2,3
18387,3091,"Mùi cafe + dừa rất thơm , thư giản . rửa xong da mịn hẳn . đã mua đến típ thứ 2 , siêu ưng .",mùi dừa thơm thư_giản_rửa mịn hẳn típ,2021-07-11,13:12,5,100220037,positive,2,0,positive,37,Sunday,2,3
18388,3900,Độ pH cao khoảng 7. Trong khi da cần từ 5-5.5. Nhưng sản phẩm có một số chất khác bù lại phần nào và cần dùng ngay toner sau khi rửa mặt. Đặc biệt bạn nào thích cảm giác tạo bọt của sửa rửa mặt có thể tham khảo❤,độ một_số_chất bù toner rửa mặt thích cảm_giác bọt sửa rửa mặt,2020-09-07,18:09,3,223600003,neutral,1,0,neutral,62,Monday,2,1
18389,975,"vô thưởng vô phạt lắm chỉ đơn giản là làm dịu, dưỡng ẩm bthg",vô_thưởng vô_phạt đơn_giản dịu_dưỡng,2023-04-15,11:57,2,253900010,negative,0,1,negative,36,Saturday,2,1
